0.644,0.999999890667
1.096,0.999999781334
1.304,0.999999672001
2.256,0.999999562668
2.288,0.999999453335
2.352,0.999999344002
6.432,0.999999234669
9.024,0.999999125336
10.048,0.999999016003
18.56,0.99999890667
19.584,0.999998797337
20.096,0.999998688004
20.608,0.99999857867
20.864,0.999998360004
21.12,0.999998141338
21.376,0.999997922672
21.632,0.999997813339
21.888,0.999997594673
22.4,0.999997157341
22.656,0.999997048008
22.912,0.99999639201
23.168,0.999996173344
23.424,0.999995954678
23.68,0.999995298679
23.936,0.99999497068
24.192,0.999994533348
24.448,0.999993658684
24.704,0.999993440018
24.96,0.99999245602
25.216,0.999991034691
25.472,0.999990050693
25.728,0.999989394695
25.984,0.999988082699
26.24,0.999985349373
26.496,0.999983272045
26.752,0.999978898723
27.008,0.999974306736
27.264,0.999969605415
27.52,0.999960640106
27.776,0.999949488136
28.032,0.999935165507
28.288,0.999919968215
28.544,0.999904552256
28.8,0.999883997645
29.056,0.999860163042
29.312,0.999838405767
29.568,0.999814133832
29.824,0.999792376557
30.08,0.999769635285
30.336,0.999747659344
30.592,0.999726995399
30.848,0.999711142108
31.104,0.999692555491
31.36,0.999676374202
31.616,0.999662598238
31.872,0.999648494276
32.128,0.999638326304
32.384,0.999627502333
32.64,0.999618209024
33.024,0.999607166387
33.536,0.999595139753
34.048,0.999585518445
34.56,0.999579833127
35.072,0.999575459806
35.584,0.999571414483
36.096,0.999566931828
36.608,0.999561902509
37.12,0.999556763856
37.632,0.999550969205
38.144,0.999543315892
38.656,0.99953030526
39.168,0.999510734646
39.68,0.999458692119
40.192,0.999327055139
40.704,0.998926896212
41.216,0.997794971249
41.728,0.994976365477
42.24,0.988914285739
42.752,0.977352535422
43.264,0.957334530457
43.776,0.924856385585
44.288,0.876788770535
44.8,0.811624310683
45.312,0.732329867403
45.824,0.645716123759
46.336,0.558476667127
46.848,0.475941264542
47.36,0.40194072706
47.872,0.3389910266
48.384,0.287656649646
48.896,0.24655551724
49.408,0.21389653552
49.92,0.187927095854
50.432,0.167476569383
50.944,0.151355084631
