Appliance_CPU_Utilization,Appliance_Memory_Utilization,Bandwidth (MB/s),Block Size,Host1_CPU_Utilization,Host1_Memory_Utilization,Host2_CPU_Utilization,Host2_Memory_Utilization,IOPS,Queue Depth/Thread,Read Latency (us),Stat_End_Time,Stat_Start_Time,Test_Name,Threads,Time_date,Timestamp,Timestamp_ms,Type,Write %,Write Latency (us)
40,10,5239.889999999999,2048,17,2,17.0,2.0,2682823,16,190.23233339949996,2018-05-18 12:07:07,2018-05-18 12:05:27,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:07:17 2018,2018-05-18 12:07:17,1526625437591,Rand,0,0.0
16,10,4094.34,4096,5,2,5.0,2.0,1048151,16,488.964926398,2018-05-18 12:09:18,2018-05-18 12:07:38,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:09:28 2018,2018-05-18 12:09:28,1526625568737,Rand,0,0.0
12,10,4404.18,8192,3,2,3.0,2.0,563736,16,916.5477416250001,2018-05-18 12:11:29,2018-05-18 12:09:49,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:11:39 2018,2018-05-18 12:11:39,1526625699867,Rand,0,0.0
8,10,4609.91,16384,2,2,1.0,2.0,295034,16,1734.80013711,2018-05-18 12:13:40,2018-05-18 12:12:00,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:13:50 2018,2018-05-18 12:13:50,1526625830964,Rand,0,0.0
5,10,4598.33,32768,1,2,1.0,2.0,147146,16,3480.949748405,2018-05-18 12:15:52,2018-05-18 12:14:12,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:16:02 2018,2018-05-18 12:16:02,1526625962072,Rand,0,0.0
3,10,4796.74,65536,1,2,1.0,2.0,76748,16,6667.998439825,2018-05-18 12:18:03,2018-05-18 12:16:23,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:18:13 2018,2018-05-18 12:18:13,1526626093214,Rand,0,0.0
2,10,4915.209999999999,131072,1,2,0.0,2.0,39322,16,13047.13568825,2018-05-18 12:20:14,2018-05-18 12:18:34,Sustained Multi-Threaded Random Read Tests by Block Size,16,Fri May 18 12:20:24 2018,2018-05-18 12:20:24,1526626224327,Rand,0,0.0
1,10,33.55,512,0,2,0.0,2.0,68726,1,0.0,2018-05-18 12:22:25,2018-05-18 12:20:45,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:22:35 2018,2018-05-18 12:22:35,1526626355384,Seq,100,28.6790613945
1,10,65.66,1024,0,2,0.0,2.0,67240,1,0.0,2018-05-18 12:24:36,2018-05-18 12:22:56,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:24:46 2018,2018-05-18 12:24:46,1526626486497,Seq,100,29.3224523655
1,10,126.84,2048,0,2,0.0,2.0,64944,1,0.0,2018-05-18 12:26:47,2018-05-18 12:25:07,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:26:57 2018,2018-05-18 12:26:57,1526626617638,Seq,100,30.3758546345
1,10,234.58999999999997,4096,0,2,0.0,2.0,60056,1,0.0,2018-05-18 12:28:58,2018-05-18 12:27:18,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:29:08 2018,2018-05-18 12:29:08,1526626748739,Seq,100,32.8392288535
1,10,303.81,8192,0,2,0.0,2.0,38888,1,0.0,2018-05-18 12:31:09,2018-05-18 12:29:29,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:31:19 2018,2018-05-18 12:31:19,1526626879882,Seq,100,50.54499396200001
1,10,506.07000000000005,16384,0,2,0.0,2.0,32389,1,0.0,2018-05-18 12:33:20,2018-05-18 12:31:40,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:33:30 2018,2018-05-18 12:33:30,1526627010978,Seq,100,61.0131055465
1,10,780.99,32768,0,2,0.0,2.0,24992,1,0.0,2018-05-18 12:35:32,2018-05-18 12:33:52,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:35:42 2018,2018-05-18 12:35:42,1526627142090,Seq,100,79.22753366399999
1,10,1160.42,65536,0,2,0.0,2.0,18567,1,0.0,2018-05-18 12:37:43,2018-05-18 12:36:03,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:37:53 2018,2018-05-18 12:37:53,1526627273219,Seq,100,106.899068494
1,10,1336.6999999999998,131072,0,2,0.0,2.0,10693,1,0.0,2018-05-18 12:39:54,2018-05-18 12:38:14,Sequential Write Tests with Queue Depth=1 by Block Size,1,Fri May 18 12:40:04 2018,2018-05-18 12:40:04,1526627404325,Seq,100,185.5483758365
1,10,178.43,4096,0,2,0.0,2.0,45677,1,51.853651207999995,2018-05-18 12:42:05,2018-05-18 12:40:25,Sustained 4KB Random mixed 50% Write Tests by Threads,1,Fri May 18 12:42:15 2018,2018-05-18 12:42:15,1526627535424,Rand,50,34.5209860045
2,10,338.20000000000005,4096,0,2,0.0,2.0,86580,1,54.7750139335,2018-05-18 12:44:16,2018-05-18 12:42:36,Sustained 4KB Random mixed 50% Write Tests by Threads,2,Fri May 18 12:44:26 2018,2018-05-18 12:44:26,1526627666555,Rand,50,36.4080132925
4,10,665.75,4096,0,2,0.0,2.0,170431,1,57.6790810185,2018-05-18 12:46:27,2018-05-18 12:44:47,Sustained 4KB Random mixed 50% Write Tests by Threads,4,Fri May 18 12:46:37 2018,2018-05-18 12:46:37,1526627797691,Rand,50,35.1536396295
7,10,1198.67,4096,1,2,1.0,2.0,306858,1,66.9268331175,2018-05-18 12:48:38,2018-05-18 12:46:58,Sustained 4KB Random mixed 50% Write Tests by Threads,8,Fri May 18 12:48:48 2018,2018-05-18 12:48:48,1526627928820,Rand,50,36.2088568635
9,10,2129.6899999999996,4096,3,2,3.0,2.0,545203,1,81.00974428699999,2018-05-18 12:50:49,2018-05-18 12:49:09,Sustained 4KB Random mixed 50% Write Tests by Threads,16,Fri May 18 12:50:59 2018,2018-05-18 12:50:59,1526628059961,Rand,50,35.19632872
13,10,3543.7200000000003,4096,6,2,5.0,2.0,907194,1,103.58193564850001,2018-05-18 12:53:01,2018-05-18 12:51:21,Sustained 4KB Random mixed 50% Write Tests by Threads,32,Fri May 18 12:53:11 2018,2018-05-18 12:53:11,1526628191067,Rand,50,36.129904424
22,10,5551.530000000001,4096,11,2,11.0,2.0,1421192,1,138.6470928575,2018-05-18 12:55:12,2018-05-18 12:53:32,Sustained 4KB Random mixed 50% Write Tests by Threads,64,Fri May 18 12:55:22 2018,2018-05-18 12:55:22,1526628322219,Rand,50,39.9473972315
1,10,137.6,4096,0,2,0.0,2.0,35224,1,56.075431963,2018-05-18 12:57:23,2018-05-18 12:55:43,Sustained 4KB Random Read Tests by Number of Threads,1,Fri May 18 12:57:33 2018,2018-05-18 12:57:33,1526628453285,Rand,0,0.0
2,10,281.7,4096,0,2,0.0,2.0,72114,1,54.9708525995,2018-05-18 12:59:34,2018-05-18 12:57:54,Sustained 4KB Random Read Tests by Number of Threads,2,Fri May 18 12:59:44 2018,2018-05-18 12:59:44,1526628584422,Rand,0,0.0
3,10,545.51,4096,0,2,0.0,2.0,139651,1,56.7117433625,2018-05-18 13:01:45,2018-05-18 13:00:05,Sustained 4KB Random Read Tests by Number of Threads,4,Fri May 18 13:01:55 2018,2018-05-18 13:01:55,1526628715530,Rand,0,0.0
6,10,1106.94,4096,1,2,1.0,2.0,283376,1,55.939226647999995,2018-05-18 13:03:56,2018-05-18 13:02:16,Sustained 4KB Random Read Tests by Number of Threads,8,Fri May 18 13:04:06 2018,2018-05-18 13:04:06,1526628846647,Rand,0,0.0
10,10,2280.25,4096,3,2,2.0,2.0,583744,1,54.2666061355,2018-05-18 13:06:07,2018-05-18 13:04:27,Sustained 4KB Random Read Tests by Number of Threads,16,Fri May 18 13:06:17 2018,2018-05-18 13:06:17,1526628977792,Rand,0,0.0
17,10,4370.04,4096,6,2,6.0,2.0,1118731,1,56.5880376055,2018-05-18 13:08:18,2018-05-18 13:06:38,Sustained 4KB Random Read Tests by Number of Threads,32,Fri May 18 13:08:28 2018,2018-05-18 13:08:28,1526629108906,Rand,0,0.0
32,10,7454.43,4096,14,2,14.0,2.0,1908335,1,66.3147526545,2018-05-18 13:10:30,2018-05-18 13:08:50,Sustained 4KB Random Read Tests by Number of Threads,64,Fri May 18 13:10:40 2018,2018-05-18 13:10:40,1526629240091,Rand,0,0.0
1,10,235.14999999999998,4096,0,2,0.0,2.0,60199,1,0.0,2018-05-18 13:12:41,2018-05-18 13:11:01,Sustained 4KB Random Write Tests by Number of Threads,1,Fri May 18 13:12:51 2018,2018-05-18 13:12:51,1526629371122,Rand,100,32.7541382135
2,10,467.37,4096,0,2,0.0,2.0,119645,1,0.0,2018-05-18 13:14:52,2018-05-18 13:13:12,Sustained 4KB Random Write Tests by Number of Threads,2,Fri May 18 13:15:02 2018,2018-05-18 13:15:02,1526629502218,Rand,100,32.966761472499996
4,10,899.27,4096,1,2,1.0,2.0,230214,1,0.0,2018-05-18 13:17:03,2018-05-18 13:15:23,Sustained 4KB Random Write Tests by Number of Threads,4,Fri May 18 13:17:13 2018,2018-05-18 13:17:13,1526629633333,Rand,100,34.240310583500005
8,10,1776.73,4096,2,2,2.0,2.0,454844,1,0.0,2018-05-18 13:19:14,2018-05-18 13:17:34,Sustained 4KB Random Write Tests by Number of Threads,8,Fri May 18 13:19:24 2018,2018-05-18 13:19:24,1526629764440,Rand,100,34.629125775999995
12,10,3621.11,4096,6,2,5.0,2.0,927005,1,0.0,2018-05-18 13:21:25,2018-05-18 13:19:45,Sustained 4KB Random Write Tests by Number of Threads,16,Fri May 18 13:21:35 2018,2018-05-18 13:21:35,1526629895569,Rand,100,33.9541680655
22,10,6230.67,4096,12,2,12.0,2.0,1595053,1,0.0,2018-05-18 13:23:36,2018-05-18 13:21:56,Sustained 4KB Random Write Tests by Number of Threads,32,Fri May 18 13:23:46 2018,2018-05-18 13:23:46,1526630026682,Rand,100,39.4596167845
33,10,8563.24,4096,22,2,22.0,2.0,2192189,1,0.0,2018-05-18 13:25:47,2018-05-18 13:24:07,Sustained 4KB Random Write Tests by Number of Threads,64,Fri May 18 13:25:57 2018,2018-05-18 13:25:57,1526630157848,Rand,100,57.5256066205
0,10,38.22,4096,0,2,,,9786,1,101.40489778799999,2018-05-18 14:12:16,2018-05-18 14:10:36,Latency Test Sustained 4KB Random Read Tests by Number of Threads,1,Fri May 18 14:12:26 2018,2018-05-18 14:12:26,1526632946447,Rand,0,0.0
0,10,75.0,4096,0,2,,,19201,1,103.502617635,2018-05-18 14:14:27,2018-05-18 14:12:47,Latency Test Sustained 4KB Random Read Tests by Number of Threads,2,Fri May 18 14:14:37 2018,2018-05-18 14:14:37,1526633077560,Rand,0,0.0
1,10,154.21,4096,0,2,,,39477,1,100.82519800899999,2018-05-18 14:16:38,2018-05-18 14:14:58,Latency Test Sustained 4KB Random Read Tests by Number of Threads,4,Fri May 18 14:16:48 2018,2018-05-18 14:16:48,1526633208680,Rand,0,0.0
1,10,302.44,4096,0,2,,,77425,1,102.796424014,2018-05-18 14:18:49,2018-05-18 14:17:09,Latency Test Sustained 4KB Random Read Tests by Number of Threads,8,Fri May 18 14:18:59 2018,2018-05-18 14:18:59,1526633339829,Rand,0,0.0
3,10,580.83,4096,1,2,,,148693,1,107.040844221,2018-05-18 14:21:00,2018-05-18 14:19:20,Latency Test Sustained 4KB Random Read Tests by Number of Threads,16,Fri May 18 14:21:10 2018,2018-05-18 14:21:10,1526633470931,Rand,0,0.0
5,10,1066.44,4096,2,2,,,273009,1,116.569352742,2018-05-18 14:23:12,2018-05-18 14:21:32,Latency Test Sustained 4KB Random Read Tests by Number of Threads,32,Fri May 18 14:23:22 2018,2018-05-18 14:23:22,1526633602053,Rand,0,0.0
8,10,1798.32,4096,5,2,,,460369,1,138.370663108,2018-05-18 14:25:23,2018-05-18 14:23:43,Latency Test Sustained 4KB Random Read Tests by Number of Threads,64,Fri May 18 14:25:33 2018,2018-05-18 14:25:33,1526633733210,Rand,0,0.0
0,10,133.38,4096,0,2,,,34145,1,0.0,2018-05-18 14:27:34,2018-05-18 14:25:54,Latency Test Sustained 4KB Random Write Tests by Number of Threads,1,Fri May 18 14:27:44 2018,2018-05-18 14:27:44,1526633864265,Rand,100,28.849148681
0,10,258.05,4096,0,2,,,66061,1,0.0,2018-05-18 14:29:45,2018-05-18 14:28:05,Latency Test Sustained 4KB Random Write Tests by Number of Threads,2,Fri May 18 14:29:55 2018,2018-05-18 14:29:55,1526633995366,Rand,100,29.786912563
1,10,479.69,4096,1,2,,,122801,1,0.0,2018-05-18 14:31:56,2018-05-18 14:30:16,Latency Test Sustained 4KB Random Write Tests by Number of Threads,4,Fri May 18 14:32:06 2018,2018-05-18 14:32:06,1526634126499,Rand,100,32.049184630999996
2,10,674.91,4096,1,2,,,172776,1,0.0,2018-05-18 14:34:07,2018-05-18 14:32:27,Latency Test Sustained 4KB Random Write Tests by Number of Threads,8,Fri May 18 14:34:17 2018,2018-05-18 14:34:17,1526634257610,Rand,100,45.767528561000006
4,10,825.36,4096,2,2,,,211293,1,0.0,2018-05-18 14:36:18,2018-05-18 14:34:38,Latency Test Sustained 4KB Random Write Tests by Number of Threads,16,Fri May 18 14:36:28 2018,2018-05-18 14:36:28,1526634388754,Rand,100,75.108050463
5,10,866.49,4096,2,2,,,221820,1,0.0,2018-05-18 14:38:29,2018-05-18 14:36:49,Latency Test Sustained 4KB Random Write Tests by Number of Threads,32,Fri May 18 14:38:39 2018,2018-05-18 14:38:39,1526634519882,Rand,100,143.571635133
4,10,851.81,4096,2,2,,,218063,1,0.0,2018-05-18 14:40:41,2018-05-18 14:39:01,Latency Test Sustained 4KB Random Write Tests by Number of Threads,64,Fri May 18 14:40:51 2018,2018-05-18 14:40:51,1526634651002,Rand,100,292.806189057
