0.804,0.99999996339
0.828,0.999999926779
0.86,0.999999890169
1.576,0.999999853558
5.408,0.999999816948
14.784,0.999999780337
15.296,0.999999743727
16.512,0.999999707117
20.096,0.999999670506
21.632,0.999999633896
22.912,0.999999597285
23.168,0.999999560675
24.192,0.999999524065
24.704,0.999999450844
24.96,0.999999414233
25.472,0.999999377623
26.496,0.999999341012
27.008,0.999999304402
27.264,0.999999267792
28.288,0.999999231181
28.544,0.99999915796
29.824,0.99999912135
30.08,0.999999048129
30.336,0.999999011519
30.592,0.999998974908
31.104,0.999998938298
31.36,0.999998901687
31.616,0.999998865077
31.872,0.999998828467
32.384,0.999998791856
32.64,0.999998682025
33.024,0.999998608804
33.536,0.999998169479
34.048,0.999997656933
34.56,0.999996338958
35.072,0.999995240646
35.584,0.999993336904
36.096,0.999989566031
36.608,0.999982646662
37.12,0.999969210639
37.632,0.999948672195
38.144,0.999914551286
38.656,0.999851910862
39.168,0.999733915488
39.68,0.999458934644
40.192,0.998637506713
40.704,0.996118160854
41.216,0.989427680331
41.728,0.974872696427
42.24,0.948916642839
42.752,0.909846627979
43.264,0.858386329963
43.776,0.797624899184
44.288,0.73119072087
44.8,0.663029263073
45.312,0.596570738831
45.824,0.53412167765
46.336,0.477396911472
46.848,0.427034999193
47.36,0.383229060763
47.872,0.345719491716
48.384,0.313983824785
48.896,0.287375483395
49.408,0.265153362868
49.92,0.246700687507
50.432,0.231373113969
50.944,0.218699063469
51.456,0.208204797209
51.968,0.19944802474
52.48,0.192147175342
52.992,0.186040887246
53.504,0.180895000225
54.016,0.176543705699
54.528,0.172829102939
55.04,0.169657542496
55.552,0.166924648073
56.064,0.16455939546
56.576,0.162498412023
57.088,0.160670161009
57.6,0.159068821361
58.112,0.157648593446
58.624,0.15638264183
59.136,0.155253173849
59.648,0.154215964119
60.16,0.153268962457
60.672,0.152379146267
61.184,0.151500239981
61.696,0.150649853211
62.208,0.149792547071
62.72,0.148940476221
63.232,0.148097814248
